date,campaign_name,adset_name,creative,creative_type,objective,city,spend,impressions,reach,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-03-07,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Bengaluru,332.1,2078,1212,42,42,3,1,0,0
2026-03-07,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Hyderabad,202.54,1189,716,10,10,0,0,0,0
2026-03-07,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Pune,142.96,869,621,15,15,2,0,0,0
2026-03-07,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Chennai,119.74,636,468,14,14,5,4,4,4696
2026-03-08,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Mumbai,8054.21,48177,34528,599,599,45,13,5,4195
2026-03-08,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Delhi NCR,511.41,2806,1535,29,29,3,1,1,1299
2026-03-08,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Bengaluru,474.21,2641,1827,24,24,0,0,0,0
2026-03-08,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Hyderabad,187.06,1068,577,9,9,1,1,1,3499
2026-03-08,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Pune,253.26,1522,1047,17,17,0,0,0,0
2026-03-08,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Chennai,202.74,1141,669,17,17,0,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Mumbai,10273.87,57968,38739,1034,1034,104,36,20,36179
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Delhi NCR,620.53,3159,2263,41,41,4,2,1,1299
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Bengaluru,721.48,4373,2885,71,71,5,3,1,1299
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Hyderabad,438.82,2368,1544,48,48,7,2,1,799
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Pune,307.47,1558,882,21,21,1,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Chennai,240.45,1326,792,23,23,2,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Mumbai,5320.39,29750,16622,295,295,29,9,5,7194
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Delhi NCR,205.03,1093,686,17,17,0,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Bengaluru,245.21,1313,731,16,16,0,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Hyderabad,173.25,908,583,12,12,1,1,0,0
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Pune,135.41,718,524,9,9,0,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Chennai,116.16,612,411,6,6,1,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Mumbai,5346.89,28334,17155,485,485,40,12,8,11692
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Delhi NCR,206.05,1222,867,18,18,0,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Bengaluru,246.43,1528,912,32,32,4,1,1,1299
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Hyderabad,174.11,984,659,16,16,2,2,1,4998
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Pune,136.08,852,461,16,16,0,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Chennai,116.74,623,449,5,5,0,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Mumbai,608.5,3552,2060,50,50,4,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Delhi NCR,8364.05,46833,32821,636,636,65,21,10,21288
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Bengaluru,382.36,2127,1469,31,31,3,2,1,1299
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Hyderabad,260.7,1316,795,23,23,2,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Pune,173.25,874,623,11,11,1,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Chennai,190.15,1099,723,16,16,0,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Mumbai,417.84,2400,1325,40,40,2,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Delhi NCR,6377.19,33848,21421,628,628,46,16,11,22187
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Bengaluru,304.33,1687,990,27,27,1,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Hyderabad,297.61,1653,925,35,35,3,1,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Pune,162.03,960,536,15,15,2,2,2,11497
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Chennai,164.66,974,595,17,17,1,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Mumbai,386.38,2395,1646,37,37,5,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Delhi NCR,5435.82,33872,18767,513,513,42,12,5,16394
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Bengaluru,229.91,1292,842,12,12,1,1,1,1299
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Hyderabad,175.34,987,575,9,9,0,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Pune,151.51,898,491,12,12,0,0,0,0
2026-03-08,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Chennai,119.12,649,396,11,11,1,1,1,799
2026-03-09,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Mumbai,9048.79,49626,27220,499,499,40,9,7,13492
2026-03-09,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Delhi NCR,566.19,2640,1502,30,30,3,1,1,1299
2026-03-09,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Bengaluru,583.04,3059,2179,52,52,5,3,3,6297
2026-03-09,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Hyderabad,344.82,2005,1195,20,20,1,0,0,0
2026-03-09,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Pune,277.1,1655,1081,22,22,0,0,0,0
2026-03-09,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Chennai,199.74,1029,650,8,8,0,0,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Mumbai,11885.72,61184,35267,940,940,101,36,31,65166
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Delhi NCR,770.81,4302,2851,94,94,11,4,1,1299
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Bengaluru,613.29,3066,2151,57,57,4,1,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Hyderabad,507.62,2913,1842,40,40,3,1,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Pune,321.01,1808,1112,34,34,2,0,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Chennai,244.06,1343,966,25,25,1,1,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Mumbai,5948.31,29786,17547,314,314,24,7,3,9297
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Delhi NCR,303.12,1549,1012,14,14,2,1,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Bengaluru,280.44,1828,1096,23,23,1,0,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Hyderabad,239.92,1341,799,12,12,1,0,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Pune,146.71,676,468,13,13,0,0,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Chennai,132.3,766,464,8,8,0,0,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Mumbai,5977.93,33043,22054,537,537,41,10,10,24890
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Delhi NCR,304.63,1808,1207,29,29,2,2,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Bengaluru,281.83,1274,848,12,12,1,1,0,0
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Hyderabad,241.11,1338,985,30,30,4,2,1,799
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Pune,147.44,823,452,18,18,2,2,1,799
2026-03-09,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Chennai,132.96,728,477,7,7,0,0,0,0
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Mumbai,714.44,3594,2430,54,54,9,3,2,2098
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Delhi NCR,9249.61,52423,36391,667,667,64,14,8,21391
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Bengaluru,477.75,2800,1722,45,45,3,1,0,0
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Hyderabad,379.48,1942,1152,29,29,4,3,2,2798
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Pune,304.52,1527,1024,22,22,4,1,1,1999
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Chennai,230.88,1202,740,29,29,5,2,1,1999
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Mumbai,625.96,3576,2635,53,53,4,3,2,3798
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Delhi NCR,7085.62,40422,25158,517,517,59,18,9,14391
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Bengaluru,452.96,2547,1535,52,52,7,1,0,0
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Hyderabad,291.7,1831,1148,27,27,1,0,0,0
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Pune,166.45,992,709,12,12,0,0,0,0
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Chennai,167.3,804,464,11,11,1,0,0,0
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Mumbai,599.47,3555,2335,53,53,6,3,2,3298
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Delhi NCR,5976.06,32220,23075,483,483,58,18,13,26787
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Bengaluru,247.28,1288,885,25,25,4,3,1,1299
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Hyderabad,222.09,1445,1047,23,23,4,2,2,3597
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Pune,179.69,1068,731,15,15,4,2,1,799
2026-03-09,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Chennai,170.59,927,516,12,12,1,1,1,1299
2026-03-10,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Mumbai,7100.68,38221,27941,441,441,36,9,5,9895
2026-03-10,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Delhi NCR,482.84,3208,1826,45,45,2,0,0,0
2026-03-10,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Bengaluru,411.16,2334,1291,30,30,1,0,0,0
2026-03-10,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Hyderabad,253.96,1384,905,11,11,1,0,0,0
2026-03-10,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Pune,157.5,987,607,14,14,0,0,0,0
2026-03-10,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Chennai,153.9,908,650,9,9,1,1,1,1999
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Mumbai,9392.34,53423,35275,1094,1094,105,30,14,28484
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Delhi NCR,474.43,2626,1771,46,46,7,2,2,2498
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Bengaluru,460.41,2441,1409,43,43,1,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Hyderabad,313.87,1622,975,15,15,3,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Pune,274.99,1701,926,29,29,2,1,1,1299
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Chennai,225.16,1144,783,16,16,2,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Mumbai,4519.57,25243,17623,425,425,36,11,10,16990
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Delhi NCR,246.03,1536,940,9,9,0,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Bengaluru,288.64,1688,1181,15,15,0,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Hyderabad,191.68,1136,638,26,26,0,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Pune,124.39,722,528,6,6,1,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Chennai,106.7,639,396,9,9,1,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Mumbai,4542.08,24406,13377,358,358,29,8,6,13692
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Delhi NCR,247.26,1566,938,36,36,4,1,1,1299
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Bengaluru,290.08,1560,1146,15,15,1,1,0,0
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Hyderabad,192.63,1193,672,28,28,2,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Pune,125.01,735,460,10,10,1,1,0,0
2026-03-10,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Chennai,107.24,637,431,10,10,1,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Mumbai,170.65,928,542,5,5,1,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Delhi NCR,2559.01,14644,10576,212,212,17,5,2,4298
2026-03-10,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Bengaluru,119.95,675,491,8,8,1,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Hyderabad,80.6,436,301,5,5,1,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Pune,76.02,449,309,13,13,0,0,0,0
2026-03-10,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Chennai,46.33,290,172,7,7,2,1,0,0
2026-03-10,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Mumbai,322.52,1993,1161,27,27,3,1,1,799
2026-03-10,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Delhi NCR,4836.46,27254,16980,428,428,54,11,5,18194
2026-03-10,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Bengaluru,226.7,1192,660,22,22,3,2,1,1299
2026-03-10,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Hyderabad,152.33,942,536,14,14,0,0,0,0
