date,campaign_name,campaign_type,city,spend,impressions,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-03-18,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,5036.93,17058,461,461,46,14,12,15888
2026-03-18,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,3272.64,11824,255,255,35,14,10,12290
2026-03-18,vrs26_gads_search_generic_10k_natl,search_generic,Pune,1989.78,5511,118,118,11,6,3,4895
2026-03-18,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,1987.25,6116,139,139,16,7,4,16796
2026-03-19,vrs26_gads_search_brand_natl,search_brand,Mumbai,5214.47,17113,347,347,69,29,17,42081
2026-03-19,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,3676.89,15214,331,331,70,32,16,32783
2026-03-19,vrs26_gads_search_brand_natl,search_brand,Bengaluru,4476.63,19244,418,418,84,35,17,32883
2026-03-19,vrs26_gads_search_brand_natl,search_brand,Hyderabad,2565.47,10059,171,171,35,18,10,24189
2026-03-19,vrs26_gads_search_brand_natl,search_brand,Pune,1879.59,6359,143,143,37,18,12,20087
2026-03-19,vrs26_gads_search_brand_natl,search_brand,Chennai,1466.29,6079,128,128,26,12,7,12692
2026-03-19,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,7004.43,24895,493,493,59,25,12,28186
2026-03-19,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,6249.31,21742,489,489,54,24,16,22184
2026-03-19,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,6298.42,22944,437,437,46,14,9,16990
2026-03-19,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,3520.52,12802,215,215,23,7,6,7093
2026-03-19,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,2953.44,11624,242,242,36,12,8,13091
2026-03-19,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,2151.36,8290,187,187,26,10,9,18891
2026-03-19,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,4745.05,16638,348,348,44,13,6,8694
2026-03-19,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,3496.28,13747,246,246,28,15,11,19688
2026-03-19,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,3540.22,11025,308,308,38,9,3,6396
2026-03-19,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,2664.77,11894,272,272,28,4,4,2896
2026-03-19,vrs26_gads_search_generic_10k_natl,search_generic,Pune,1780.78,6452,150,150,18,6,5,3895
2026-03-19,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,1569.2,6016,100,100,4,3,2,1798
2026-03-20,vrs26_gads_search_brand_natl,search_brand,Mumbai,4291.61,15969,336,336,87,37,23,39075
2026-03-20,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,4007.97,13914,247,247,55,27,19,37180
2026-03-20,vrs26_gads_search_brand_natl,search_brand,Bengaluru,3991.23,11840,253,253,46,25,18,36282
2026-03-20,vrs26_gads_search_brand_natl,search_brand,Hyderabad,2675.24,10482,194,194,46,18,15,18884
2026-03-20,vrs26_gads_search_brand_natl,search_brand,Pune,1844.9,6665,130,130,30,16,8,13392
2026-03-20,vrs26_gads_search_brand_natl,search_brand,Chennai,1777.74,6375,140,140,33,17,14,28885
2026-03-20,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,7833.62,28288,520,520,81,24,15,29385
2026-03-20,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,5380.65,17463,281,281,31,10,5,17795
2026-03-20,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,6035.94,22235,337,337,30,10,6,7494
2026-03-20,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,3184.1,11862,255,255,28,12,8,16692
2026-03-20,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,2553.42,8954,205,205,23,7,6,13194
2026-03-20,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,2180.37,7990,185,185,27,10,8,15492
2026-03-20,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,4917.43,16982,363,363,42,12,6,5092
2026-03-20,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,3090.55,11550,267,267,21,10,6,14094
2026-03-20,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,3546.96,11948,254,254,40,16,9,20989
2026-03-20,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,2360.82,8559,235,235,27,11,8,16791
2026-03-20,vrs26_gads_search_generic_10k_natl,search_generic,Pune,1743.04,6446,146,146,18,6,1,2999
2026-03-20,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,1499.98,5073,136,136,15,7,6,8894
2026-03-20,vrs26_gads_display_remarketing_natl,display,Mumbai,3332.58,11218,293,293,32,9,7,7493
2026-03-20,vrs26_gads_display_remarketing_natl,display,Delhi NCR,2874.91,10554,206,206,10,5,2,7298
2026-03-20,vrs26_gads_display_remarketing_natl,display,Bengaluru,2572.23,9631,170,170,12,4,0,0
2026-03-20,vrs26_gads_display_remarketing_natl,display,Hyderabad,1529.92,5619,135,135,19,7,2,4298
2026-03-20,vrs26_gads_display_remarketing_natl,display,Pune,1467.07,5248,123,123,8,2,2,9498
2026-03-20,vrs26_gads_display_remarketing_natl,display,Chennai,1092.38,3878,64,64,3,0,0,0
2026-03-21,vrs26_gads_search_brand_natl,search_brand,Mumbai,5455.17,17895,420,420,91,32,21,56077
2026-03-21,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,3626.5,12062,211,211,55,24,15,30283
2026-03-21,vrs26_gads_search_brand_natl,search_brand,Bengaluru,5039.34,18363,373,373,78,33,14,28286
2026-03-21,vrs26_gads_search_brand_natl,search_brand,Hyderabad,2699.48,8061,181,181,35,15,6,27593
2026-03-21,vrs26_gads_search_brand_natl,search_brand,Pune,2005.56,6299,113,113,32,16,10,17189
2026-03-21,vrs26_gads_search_brand_natl,search_brand,Chennai,1439.07,4421,68,68,10,6,4,6096
2026-03-21,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,8101.5,25276,567,567,79,33,17,34183
2026-03-21,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,6766.49,23917,565,565,76,23,13,30586
2026-03-21,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,5551.15,19501,427,427,51,19,12,31488
2026-03-21,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,3937.38,14727,325,325,35,12,6,11194
2026-03-21,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,2766.05,9175,177,177,23,7,2,3798
2026-03-21,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,2495.67,8117,175,175,18,4,3,4997
2026-03-21,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,5878.27,19686,353,353,41,15,8,9291
2026-03-21,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,3151.46,9996,231,231,21,7,4,11096
2026-03-21,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,3545.99,12706,257,257,34,11,8,11090
2026-03-21,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,2446.71,7988,164,164,16,3,1,799
2026-03-21,vrs26_gads_search_generic_10k_natl,search_generic,Pune,1992.4,6824,126,126,10,3,2,5297
2026-03-21,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,1691.43,6611,132,132,14,8,5,9194
2026-03-21,vrs26_gads_display_remarketing_natl,display,Mumbai,3481.79,11900,256,256,27,9,4,7695
2026-03-21,vrs26_gads_display_remarketing_natl,display,Delhi NCR,3258.75,11556,190,190,10,2,1,799
2026-03-21,vrs26_gads_display_remarketing_natl,display,Bengaluru,2414.46,8017,218,218,21,13,10,13589
2026-03-21,vrs26_gads_display_remarketing_natl,display,Hyderabad,2149.21,6741,137,137,9,2,1,799
2026-03-21,vrs26_gads_display_remarketing_natl,display,Pune,1445.18,4910,110,110,8,4,3,5797
2026-03-21,vrs26_gads_display_remarketing_natl,display,Chennai,1280.29,4210,122,122,6,4,0,0
2026-03-22,vrs26_gads_search_brand_natl,search_brand,Mumbai,5545.2,19427,386,386,86,42,22,29878
2026-03-22,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,4890.9,16742,368,368,81,34,11,20789
2026-03-22,vrs26_gads_search_brand_natl,search_brand,Bengaluru,4803.27,16380,243,243,39,11,8,19190
2026-03-22,vrs26_gads_search_brand_natl,search_brand,Hyderabad,2713.62,9127,174,174,43,16,12,23787
2026-03-22,vrs26_gads_search_brand_natl,search_brand,Pune,1882.21,7109,138,138,26,16,10,18888
2026-03-22,vrs26_gads_search_brand_natl,search_brand,Chennai,1604.36,4979,110,110,21,7,4,5495
2026-03-22,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,8736.82,30421,677,677,98,43,26,41173
2026-03-22,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,6672.31,23985,542,542,73,27,14,24984
2026-03-22,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,6291.1,21787,280,280,34,12,9,15890
2026-03-22,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,4244.52,14536,314,314,41,16,9,21091
2026-03-22,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,3201.78,11084,177,177,22,9,4,5795
2026-03-22,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,2188.22,6832,146,146,30,15,2,4998
2026-03-22,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,5203.28,17656,331,331,40,14,8,22291
2026-03-22,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,4194.07,13100,283,283,41,10,9,19390
2026-03-22,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,3973.7,12991,205,205,22,6,4,5896
2026-03-22,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,2926.18,9093,149,149,15,4,4,7296
2026-03-22,vrs26_gads_search_generic_10k_natl,search_generic,Pune,2023.8,6610,93,93,5,1,1,1999
2026-03-22,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,1469.34,5893,133,133,18,7,2,998
2026-03-22,vrs26_gads_display_remarketing_natl,display,Mumbai,3750.02,12475,251,251,20,8,6,7894
2026-03-22,vrs26_gads_display_remarketing_natl,display,Delhi NCR,3402.77,13739,257,257,21,10,5,8095
2026-03-22,vrs26_gads_display_remarketing_natl,display,Bengaluru,3157.34,10205,244,244,25,10,5,9395
2026-03-22,vrs26_gads_display_remarketing_natl,display,Hyderabad,1864.73,6389,137,137,11,3,3,8097
2026-03-22,vrs26_gads_display_remarketing_natl,display,Pune,1448.24,4959,76,76,6,5,2,12998
2026-03-22,vrs26_gads_display_remarketing_natl,display,Chennai,1219.67,3912,75,75,4,0,0,0
2026-03-23,vrs26_gads_search_brand_natl,search_brand,Mumbai,4698.93,14545,305,305,66,20,9,18991
2026-03-23,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,5101.97,15900,295,295,78,42,22,49977
2026-03-23,vrs26_gads_search_brand_natl,search_brand,Bengaluru,4221.33,14427,332,332,66,26,11,25187
2026-03-23,vrs26_gads_search_brand_natl,search_brand,Hyderabad,2902.73,9514,186,186,36,16,10,16589
2026-03-23,vrs26_gads_search_brand_natl,search_brand,Pune,2212.44,8089,135,135,25,10,6,10993
2026-03-23,vrs26_gads_search_brand_natl,search_brand,Chennai,1905.79,6634,127,127,30,8,2,3298
2026-03-23,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,8496.86,26160,538,538,65,25,14,23385
2026-03-23,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,6767.72,25120,585,585,97,40,28,50070
2026-03-23,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,5777.38,17935,390,390,58,21,16,29982
2026-03-23,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,4301.57,14211,301,301,38,12,7,8993
2026-03-23,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,2812.89,9542,217,217,31,12,9,12189
2026-03-23,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,2599.01,10264,219,219,28,8,6,7394
2026-03-23,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,5224.36,17722,416,416,26,8,6,8194
2026-03-23,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,3838.36,14622,316,316,34,9,5,15995
2026-03-23,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,3906.41,15463,291,291,35,15,5,8194
2026-03-23,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,2902.9,9106,183,183,19,5,4,6596
2026-03-23,vrs26_gads_search_generic_10k_natl,search_generic,Pune,2114.05,6986,200,200,25,10,3,6297
2026-03-23,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,1438.4,4286,86,86,16,6,3,10797
2026-03-23,vrs26_gads_display_remarketing_natl,display,Mumbai,3709.05,11850,207,207,19,5,2,1798
2026-03-23,vrs26_gads_display_remarketing_natl,display,Delhi NCR,3321.39,10855,216,216,4,1,1,6499
2026-03-23,vrs26_gads_display_remarketing_natl,display,Bengaluru,2681.39,9882,192,192,13,4,0,0
2026-03-23,vrs26_gads_display_remarketing_natl,display,Hyderabad,2024.05,7195,186,186,19,3,1,1299
2026-03-23,vrs26_gads_display_remarketing_natl,display,Pune,1706.49,5456,73,73,6,1,0,0
2026-03-23,vrs26_gads_display_remarketing_natl,display,Chennai,1126,3762,74,74,7,2,0,0
2026-03-24,vrs26_gads_search_brand_natl,search_brand,Mumbai,5475.9,18994,410,410,102,51,34,63664
2026-03-24,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,4821.68,14870,313,313,54,26,18,46481
2026-03-24,vrs26_gads_search_brand_natl,search_brand,Bengaluru,5332.05,18908,375,375,76,32,19,26380
2026-03-24,vrs26_gads_search_brand_natl,search_brand,Hyderabad,3141.1,10282,189,189,43,20,11,13089
2026-03-24,vrs26_gads_search_brand_natl,search_brand,Pune,1866.8,6078,143,143,26,13,4,6296
2026-03-24,vrs26_gads_search_brand_natl,search_brand,Chennai,1663.21,6061,147,147,32,14,8,16392
2026-03-24,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,8819.65,33025,558,558,74,26,14,27582
2026-03-24,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,7784.7,24613,590,590,78,28,16,34883
2026-03-24,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,6458.5,18077,336,336,42,14,7,10893
2026-03-24,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,4220.39,12909,293,293,31,11,8,12591
2026-03-24,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,3200.33,12442,327,327,45,16,9,10090
2026-03-24,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,2109.8,7063,135,135,14,3,1,799
2026-03-24,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,6444.21,20710,414,414,59,21,11,12589
2026-03-24,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,4229.33,15028,326,326,38,16,13,23486
2026-03-24,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,3246.91,10644,182,182,19,7,6,11494
2026-03-24,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,2731.93,8282,195,195,26,9,6,6894
2026-03-24,vrs26_gads_search_generic_10k_natl,search_generic,Pune,1972.75,6853,122,122,10,3,1,1299
2026-03-24,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,1960.16,6554,142,142,20,9,3,5597
2026-03-24,vrs26_gads_display_remarketing_natl,display,Mumbai,3464.87,11461,203,203,11,3,2,4998
2026-03-24,vrs26_gads_display_remarketing_natl,display,Delhi NCR,3849.33,13019,353,353,18,6,3,9296
2026-03-24,vrs26_gads_display_remarketing_natl,display,Bengaluru,2812.31,10250,136,136,13,3,2,2598
2026-03-24,vrs26_gads_display_remarketing_natl,display,Hyderabad,2415.26,8835,211,211,12,5,2,2098
2026-03-24,vrs26_gads_display_remarketing_natl,display,Pune,1547.12,4510,112,112,3,1,1,1299
2026-03-24,vrs26_gads_display_remarketing_natl,display,Chennai,1350.07,3240,70,70,7,3,3,6297
2026-03-25,vrs26_gads_search_brand_natl,search_brand,Mumbai,4073.74,14386,342,342,68,29,19,43380
2026-03-25,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,4760.57,17995,375,375,77,30,22,56376
2026-03-25,vrs26_gads_search_brand_natl,search_brand,Bengaluru,4252.95,16061,284,284,58,19,11,11689
2026-03-25,vrs26_gads_search_brand_natl,search_brand,Hyderabad,2904.54,10876,291,291,79,31,15,20185
2026-03-25,vrs26_gads_search_brand_natl,search_brand,Pune,2466.01,7601,210,210,42,10,7,10893
2026-03-25,vrs26_gads_search_brand_natl,search_brand,Chennai,1304.93,4167,97,97,18,5,4,5396
2026-03-25,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,8475.11,26736,524,524,72,22,9,21288
2026-03-25,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,6212.8,22589,380,380,58,20,9,9591
2026-03-25,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,5304.39,19139,385,385,49,18,13,23387
2026-03-25,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,3973.92,13753,361,361,42,12,8,25591
2026-03-25,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,2565.65,9020,205,205,32,7,0,0
2026-03-25,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,2352.13,8056,153,153,18,5,2,1798
2026-03-25,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,5088.34,18839,331,331,43,15,7,10692
2026-03-25,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,4166.04,13385,291,291,33,15,8,10992
2026-03-25,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,3871.26,13592,314,314,33,11,6,7994
2026-03-25,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,2329.52,8408,159,159,15,6,4,3896
2026-03-25,vrs26_gads_search_generic_10k_natl,search_generic,Pune,1592.41,6137,122,122,18,7,5,6895
2026-03-25,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,1194.96,3853,92,92,14,7,5,5595
2026-03-25,vrs26_gads_display_remarketing_natl,display,Mumbai,3493.47,11160,265,265,11,6,1,2999
2026-03-25,vrs26_gads_display_remarketing_natl,display,Delhi NCR,2898.88,10442,199,199,17,4,2,6797
2026-03-25,vrs26_gads_display_remarketing_natl,display,Bengaluru,2752.2,10348,186,186,20,4,2,3798
2026-03-25,vrs26_gads_display_remarketing_natl,display,Hyderabad,2008.3,7018,174,174,10,3,1,3499
2026-03-25,vrs26_gads_display_remarketing_natl,display,Pune,1363.33,4959,131,131,9,5,1,2999
2026-03-25,vrs26_gads_display_remarketing_natl,display,Chennai,1165.71,3590,79,79,8,5,2,1598
2026-03-26,vrs26_gads_search_brand_natl,search_brand,Mumbai,4250.56,15491,337,337,71,21,10,23389
2026-03-26,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,4006.94,15723,377,377,89,39,34,60364
2026-03-26,vrs26_gads_search_brand_natl,search_brand,Bengaluru,3329.81,11270,294,294,72,24,15,25983
2026-03-26,vrs26_gads_search_brand_natl,search_brand,Hyderabad,2664.88,10444,186,186,52,26,17,38682
2026-03-26,vrs26_gads_search_brand_natl,search_brand,Pune,1711.44,6703,86,86,19,7,5,11295
2026-03-26,vrs26_gads_search_brand_natl,search_brand,Chennai,1426.51,4180,107,107,30,9,5,10595
2026-03-26,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,5947.76,23183,400,400,46,21,10,10090
2026-03-26,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,6801.1,25106,603,603,73,26,19,48880
2026-03-26,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,5285.9,20537,498,498,65,30,17,41581
2026-03-26,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,3137.89,10454,132,132,14,6,4,9796
2026-03-26,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,2225.79,7811,159,159,16,5,3,2897
2026-03-26,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,2017.91,7320,119,119,15,4,3,4297
2026-03-26,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,3906.69,13060,243,243,26,14,12,24988
2026-03-26,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,3699.99,15170,287,287,30,8,0,0
2026-03-26,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,3349.25,9717,205,205,26,5,3,3297
2026-03-26,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,2151.03,8082,175,175,32,5,3,3096
2026-03-26,vrs26_gads_search_generic_10k_natl,search_generic,Pune,1604.48,5213,116,116,16,5,4,7096
2026-03-26,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,1340.98,5105,108,108,13,6,5,6695
2026-03-26,vrs26_gads_display_remarketing_natl,display,Mumbai,3330.26,12696,307,307,33,16,6,7493
2026-03-26,vrs26_gads_display_remarketing_natl,display,Delhi NCR,2664.13,9979,265,265,13,2,1,1299
2026-03-26,vrs26_gads_display_remarketing_natl,display,Bengaluru,1957.59,7194,166,166,10,5,2,3298
2026-03-26,vrs26_gads_display_remarketing_natl,display,Hyderabad,1758.01,5907,147,147,9,2,1,499
2026-03-26,vrs26_gads_display_remarketing_natl,display,Pune,1167.75,3935,79,79,9,3,1,2999
2026-03-26,vrs26_gads_display_remarketing_natl,display,Chennai,1161.58,4345,107,107,11,2,2,6297
2026-03-27,vrs26_gads_search_brand_natl,search_brand,Mumbai,3870.24,16178,365,365,78,35,22,50077
2026-03-27,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,2472.04,9970,211,211,61,24,13,23586
2026-03-27,vrs26_gads_search_brand_natl,search_brand,Bengaluru,3021.75,11846,288,288,80,30,17,31382
2026-03-27,vrs26_gads_search_brand_natl,search_brand,Hyderabad,2161.4,7860,155,155,29,11,9,16591
