date,campaign_name,audience,objective,city,spend,impressions,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-04-12,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Pune,438.75,930,0,0,0,0,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Chennai,311.93,691,8,8,0,0,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,running_clubs,brand,Mumbai,985.75,1795,10,10,0,0,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,running_clubs,brand,Delhi NCR,718.46,1331,10,10,1,1,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,running_clubs,brand,Bengaluru,727.26,1591,7,7,0,0,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,running_clubs,brand,Hyderabad,610.88,1327,14,14,4,2,1,799
2026-04-12,vrs26_li_sponsored_brand_natl,running_clubs,brand,Pune,332.65,730,5,5,0,0,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,running_clubs,brand,Chennai,291.94,603,5,5,0,0,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,senior_management,brand,Mumbai,850.22,1950,10,10,1,0,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,senior_management,brand,Delhi NCR,750.4,1584,11,11,3,0,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,senior_management,brand,Bengaluru,787.52,1990,19,19,0,0,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,senior_management,brand,Hyderabad,607.44,1214,3,3,1,1,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,senior_management,brand,Pune,363.49,773,3,3,0,0,0,0
2026-04-12,vrs26_li_sponsored_brand_natl,senior_management,brand,Chennai,307.86,502,2,2,0,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Mumbai,1783.06,3636,24,24,1,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Delhi NCR,1466.23,3070,19,19,1,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Bengaluru,1140.2,2440,18,18,1,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Hyderabad,932.47,2059,8,8,0,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Pune,576.11,1278,4,4,0,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Chennai,493.64,975,4,4,1,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Mumbai,1699.46,4052,21,21,1,1,1,2999
2026-04-13,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Delhi NCR,1416.85,2723,13,13,0,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Bengaluru,1441.17,2370,15,15,0,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Hyderabad,803.56,1527,8,8,0,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Pune,540.21,988,9,9,1,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Chennai,490.47,1012,11,11,0,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,senior_management,corporate,Mumbai,1641.09,3402,10,10,1,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,senior_management,corporate,Delhi NCR,1599.07,2997,22,22,0,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,senior_management,corporate,Bengaluru,1195.77,2567,16,16,0,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,senior_management,corporate,Hyderabad,880.45,1701,14,14,1,1,0,0
2026-04-13,vrs26_li_corp_challenge_natl,senior_management,corporate,Pune,609.02,1479,6,6,0,0,0,0
2026-04-13,vrs26_li_corp_challenge_natl,senior_management,corporate,Chennai,466.31,908,3,3,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Mumbai,1065.16,1973,11,11,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Delhi NCR,914.78,1889,14,14,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Bengaluru,823.69,1756,14,14,1,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Hyderabad,533.88,1077,7,7,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Pune,478.04,1034,6,6,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Chennai,293.4,446,4,4,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Mumbai,1065.36,2011,15,15,1,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Delhi NCR,984.81,2020,16,16,1,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Bengaluru,817.43,1588,11,11,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Hyderabad,616.59,1428,5,5,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Pune,351.94,636,5,5,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Chennai,272.82,650,6,6,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,senior_management,brand,Mumbai,1060.07,2318,19,19,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,senior_management,brand,Delhi NCR,1037.64,2304,13,13,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,senior_management,brand,Bengaluru,792.88,1774,13,13,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,senior_management,brand,Hyderabad,560.82,1071,11,11,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,senior_management,brand,Pune,322.61,605,6,6,0,0,0,0
2026-04-13,vrs26_li_sponsored_brand_natl,senior_management,brand,Chennai,334.94,627,2,2,0,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Mumbai,1553,2413,29,29,2,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Delhi NCR,1439.07,2544,26,26,1,1,1,499
2026-04-14,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Bengaluru,1054.3,2369,12,12,0,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Hyderabad,822.38,1636,14,14,2,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Pune,600.41,947,11,11,1,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Chennai,495.58,1171,2,2,1,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Mumbai,1732.63,3154,11,11,1,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Delhi NCR,1133.95,2290,8,8,0,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Bengaluru,1165.55,2458,15,15,0,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Hyderabad,955.89,1718,3,3,0,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Pune,516.94,1050,8,8,0,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Chennai,459.78,947,11,11,1,1,1,1999
2026-04-14,vrs26_li_corp_challenge_natl,running_clubs,corporate,Mumbai,1543.29,2677,17,17,2,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,running_clubs,corporate,Delhi NCR,1303.63,2648,32,32,0,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,running_clubs,corporate,Bengaluru,1294.46,2826,22,22,2,2,1,2598
2026-04-14,vrs26_li_corp_challenge_natl,running_clubs,corporate,Hyderabad,858.2,2055,20,20,2,1,0,0
2026-04-14,vrs26_li_corp_challenge_natl,running_clubs,corporate,Pune,501.18,1174,7,7,0,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,running_clubs,corporate,Chennai,463.97,963,4,4,1,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,senior_management,corporate,Mumbai,1581.79,2581,8,8,1,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,senior_management,corporate,Delhi NCR,1321.3,2729,21,21,1,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,senior_management,corporate,Bengaluru,1203.97,2621,22,22,2,1,1,2999
2026-04-14,vrs26_li_corp_challenge_natl,senior_management,corporate,Hyderabad,779.97,1537,10,10,0,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,senior_management,corporate,Pune,616.53,1352,11,11,0,0,0,0
2026-04-14,vrs26_li_corp_challenge_natl,senior_management,corporate,Chennai,461.18,798,5,5,1,0,0,0
2026-04-14,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Mumbai,1850.74,3137,20,20,0,0,0,0
2026-04-14,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Delhi NCR,1891.87,4117,24,24,0,0,0,0
2026-04-14,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Bengaluru,1568.88,2559,20,20,2,0,0,0
2026-04-14,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Hyderabad,903.66,1828,16,16,1,1,1,1299
2026-04-14,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Pune,844.43,1794,5,5,1,1,0,0
2026-04-14,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Chennai,609.37,1399,13,13,1,0,0,0
2026-04-14,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Mumbai,1899.99,3963,27,27,2,0,0,0
2026-04-14,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Delhi NCR,1770.23,3330,32,32,1,0,0,0
2026-04-14,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Bengaluru,1633.31,3645,15,15,2,1,1,1999
2026-04-14,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Hyderabad,1015.99,2330,11,11,0,0,0,0
2026-04-14,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Pune,717.42,1291,6,6,0,0,0,0
2026-04-14,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Chennai,632.01,1309,4,4,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Mumbai,1175.09,2406,10,10,1,1,0,0
2026-04-15,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Delhi NCR,1048.31,2286,14,14,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Bengaluru,900.06,1860,11,11,2,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Hyderabad,662.58,1199,7,7,1,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Pune,425.82,771,0,0,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Chennai,360.76,784,4,4,1,1,0,0
2026-04-15,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Mumbai,1199.64,2326,11,11,1,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Delhi NCR,1109.94,1823,10,10,2,2,1,799
2026-04-15,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Bengaluru,821.19,1947,16,16,1,1,1,5998
2026-04-15,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Hyderabad,585.91,1203,2,2,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Pune,523.11,1163,7,7,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Chennai,332.84,701,7,7,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Mumbai,1126.81,2254,16,16,2,2,1,499
2026-04-15,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Delhi NCR,1160.33,2623,23,23,3,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Bengaluru,887.06,1657,8,8,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Hyderabad,515.62,1003,8,8,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Pune,463.67,1085,6,6,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Chennai,419.13,863,4,4,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,running_clubs,corporate,Mumbai,1251.5,1940,16,16,3,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,running_clubs,corporate,Delhi NCR,1036.81,2416,11,11,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,running_clubs,corporate,Bengaluru,801.24,1479,13,13,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,running_clubs,corporate,Hyderabad,671.34,1678,9,9,1,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,running_clubs,corporate,Pune,409.78,674,6,6,1,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,running_clubs,corporate,Chennai,401.95,842,4,4,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,senior_management,corporate,Mumbai,1093.75,2347,16,16,2,1,1,1299
2026-04-15,vrs26_li_corp_challenge_natl,senior_management,corporate,Delhi NCR,1079.11,2319,8,8,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,senior_management,corporate,Bengaluru,849.95,1586,12,12,1,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,senior_management,corporate,Hyderabad,723.5,1548,10,10,1,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,senior_management,corporate,Pune,488.91,1052,3,3,0,0,0,0
2026-04-15,vrs26_li_corp_challenge_natl,senior_management,corporate,Chennai,337.4,685,5,5,2,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Mumbai,1275.6,2665,14,14,0,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Delhi NCR,1080.76,2116,18,18,0,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Bengaluru,1028.66,2061,6,6,0,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Hyderabad,730.44,1440,7,7,1,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Pune,448.97,877,5,5,0,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Chennai,334.83,554,4,4,1,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,running_clubs,brand,Mumbai,1281.09,2562,11,11,1,1,1,799
2026-04-15,vrs26_li_sponsored_brand_natl,running_clubs,brand,Delhi NCR,972.6,1755,8,8,1,1,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,running_clubs,brand,Bengaluru,943.43,1641,9,9,0,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,running_clubs,brand,Hyderabad,733.83,1446,4,4,0,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,running_clubs,brand,Pune,481.64,1003,12,12,0,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,running_clubs,brand,Chennai,486.66,1041,2,2,1,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,senior_management,brand,Mumbai,1233.38,2759,10,10,1,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,senior_management,brand,Delhi NCR,1065.38,2238,12,12,2,1,1,1999
2026-04-15,vrs26_li_sponsored_brand_natl,senior_management,brand,Bengaluru,1077.87,2211,15,15,1,1,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,senior_management,brand,Hyderabad,744.73,1331,7,7,1,1,1,499
2026-04-15,vrs26_li_sponsored_brand_natl,senior_management,brand,Pune,450.35,1063,6,6,0,0,0,0
2026-04-15,vrs26_li_sponsored_brand_natl,senior_management,brand,Chennai,327.53,612,4,4,2,2,1,1299
2026-04-16,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Mumbai,2123,4226,21,21,2,1,0,0
2026-04-16,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Delhi NCR,2011.55,4367,18,18,0,0,0,0
2026-04-16,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Bengaluru,1927.66,4091,36,36,1,0,0,0
2026-04-16,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Hyderabad,1339.06,2652,21,21,0,0,0,0
2026-04-16,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Pune,963.3,1815,17,17,3,0,0,0
2026-04-16,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Chennai,697.24,1422,12,12,0,0,0,0
2026-04-16,vrs26_li_corp_challenge_natl,senior_management,corporate,Mumbai,2049.64,3757,30,30,2,1,1,1299
2026-04-16,vrs26_li_corp_challenge_natl,senior_management,corporate,Delhi NCR,2123.97,4075,29,29,4,1,1,799
2026-04-16,vrs26_li_corp_challenge_natl,senior_management,corporate,Bengaluru,1976.23,4300,24,24,3,2,1,799
2026-04-16,vrs26_li_corp_challenge_natl,senior_management,corporate,Hyderabad,1357.33,2780,17,17,1,0,0,0
2026-04-16,vrs26_li_corp_challenge_natl,senior_management,corporate,Pune,888.59,1452,11,11,0,0,0,0
2026-04-16,vrs26_li_corp_challenge_natl,senior_management,corporate,Chennai,666.05,1461,11,11,1,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Mumbai,973.49,2023,7,7,1,1,1,1299
2026-04-16,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Delhi NCR,937.44,1998,11,11,1,1,1,1299
2026-04-16,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Bengaluru,815.3,1773,9,9,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Hyderabad,420.94,901,5,5,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Pune,381.46,812,10,10,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Chennai,355,751,6,6,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Mumbai,1035.77,1882,12,12,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Delhi NCR,874.23,1616,11,11,4,2,2,8997
2026-04-16,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Bengaluru,781.69,1580,7,7,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Hyderabad,463.58,1026,6,6,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Pune,447.3,952,5,5,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Chennai,281.06,629,3,3,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,senior_management,brand,Mumbai,1016.35,2180,17,17,3,1,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,senior_management,brand,Delhi NCR,852.31,1547,14,14,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,senior_management,brand,Bengaluru,844.87,1650,13,13,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,senior_management,brand,Hyderabad,519.73,1092,2,2,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,senior_management,brand,Pune,327.7,698,4,4,0,0,0,0
2026-04-16,vrs26_li_sponsored_brand_natl,senior_management,brand,Chennai,322.68,584,1,1,0,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Mumbai,1795.87,4166,35,35,2,1,1,2598
2026-04-17,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Delhi NCR,1393.08,2403,11,11,2,1,0,0
2026-04-17,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Bengaluru,1394.82,2755,12,12,2,1,1,799
2026-04-17,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Hyderabad,945.55,2075,8,8,0,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Pune,715.67,1447,9,9,0,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Chennai,525.95,961,5,5,1,1,0,0
2026-04-17,vrs26_li_corp_challenge_natl,running_clubs,corporate,Mumbai,1802.74,3227,12,12,0,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,running_clubs,corporate,Delhi NCR,1404.07,2818,14,14,0,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,running_clubs,corporate,Bengaluru,1337.08,2764,17,17,2,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,running_clubs,corporate,Hyderabad,977.59,1590,12,12,1,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,running_clubs,corporate,Pune,703.56,1526,8,8,0,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,running_clubs,corporate,Chennai,545.92,1088,10,10,0,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,senior_management,corporate,Mumbai,1331.05,2807,17,17,1,1,0,0
2026-04-17,vrs26_li_corp_challenge_natl,senior_management,corporate,Delhi NCR,1820.29,3839,37,37,1,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,senior_management,corporate,Bengaluru,1183.72,2353,13,13,0,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,senior_management,corporate,Hyderabad,1147.44,2757,16,16,1,1,1,2999
2026-04-17,vrs26_li_corp_challenge_natl,senior_management,corporate,Pune,741.21,1714,17,17,1,0,0,0
2026-04-17,vrs26_li_corp_challenge_natl,senior_management,corporate,Chennai,547.24,1096,11,11,2,1,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Mumbai,1196.36,2123,12,12,2,1,1,499
2026-04-17,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Delhi NCR,1023.49,2227,13,13,1,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Bengaluru,889.73,2173,4,4,0,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Hyderabad,456.57,938,4,4,1,1,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Pune,451.96,866,8,8,2,1,1,6499
2026-04-17,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Chennai,334.64,648,4,4,0,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,running_clubs,brand,Mumbai,1347.98,2900,21,21,1,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,running_clubs,brand,Delhi NCR,814.51,2049,14,14,0,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,running_clubs,brand,Bengaluru,843.84,1714,5,5,0,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,running_clubs,brand,Hyderabad,639.97,1288,12,12,0,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,running_clubs,brand,Pune,391.05,868,4,4,0,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,running_clubs,brand,Chennai,315.41,673,5,5,0,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,senior_management,brand,Mumbai,1085.67,2274,11,11,1,1,1,6499
2026-04-17,vrs26_li_sponsored_brand_natl,senior_management,brand,Delhi NCR,988.55,2281,12,12,0,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,senior_management,brand,Bengaluru,800.73,1799,14,14,1,1,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,senior_management,brand,Hyderabad,715.33,1226,10,10,1,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,senior_management,brand,Pune,393.94,910,10,10,0,0,0,0
2026-04-17,vrs26_li_sponsored_brand_natl,senior_management,brand,Chennai,368.53,751,11,11,0,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Mumbai,1136.86,2510,12,12,1,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Delhi NCR,1003.06,2376,16,16,3,2,2,4798
2026-04-18,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Bengaluru,835.93,1827,4,4,0,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Hyderabad,694.84,1373,8,8,0,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Pune,452.92,1063,10,10,0,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Chennai,364.78,798,3,3,0,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Mumbai,1161.4,2232,18,18,1,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Delhi NCR,835.6,1517,8,8,0,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Bengaluru,989.3,2109,12,12,0,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Hyderabad,631.24,1498,14,14,4,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Pune,464.35,980,1,1,1,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Chennai,406.51,1004,11,11,1,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,running_clubs,corporate,Mumbai,1090.86,2056,12,12,0,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,running_clubs,corporate,Delhi NCR,963.71,1839,16,16,2,1,1,1299
2026-04-18,vrs26_li_corp_challenge_natl,running_clubs,corporate,Bengaluru,969.1,1729,10,10,0,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,running_clubs,corporate,Hyderabad,620.72,1363,10,10,1,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,running_clubs,corporate,Pune,488.61,1035,11,11,1,1,0,0
2026-04-18,vrs26_li_corp_challenge_natl,running_clubs,corporate,Chennai,355.38,656,2,2,1,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,senior_management,corporate,Mumbai,1224.08,2224,13,13,1,0,0,0
2026-04-18,vrs26_li_corp_challenge_natl,senior_management,corporate,Delhi NCR,1062.86,2801,20,20,1,1,0,0
